Time(s),Time(minute),Time(h),bottom1(C),bottom2(C),inlet(C),outlet(C),,,,TC1(C),TC2(C),TC3(C),,,,,
15243.550720,254.059179,4.234320,469.2506,470.4043,24.4162,28.1851,-9999,-59994.03,-9999,511.3148,535.3511,523.1328,-0.0333,-0.1957,-0.3491,-38.0054,-0.5991
15249.960960,254.166016,4.236100,469.1733,470.2961,24.4382,28.248,-9999,-59994.03,-9999,511.1366,535.1899,522.9673,-0.0387,-0.1967,-0.3502,-38.1979,-0.5993
15256.371200,254.272853,4.237881,469.0277,470.174,24.4673,28.2317,-9999,-59994.03,-9999,511.0053,535.0129,522.7985,-0.0408,-0.2005,-0.3543,-38.5142,-0.6038
15262.781440,254.379691,4.239662,468.8889,470.0279,24.4525,28.228,-9999,-59994.03,-9999,510.8369,534.85,522.6351,-0.0367,-0.1963,-0.3513,-38.2992,-0.6025
15269.191680,254.486528,4.241442,468.7456,469.87,24.44,28.2294,-9999,-59994.03,-9999,510.683,534.673,522.4628,-0.0379,-0.1964,-0.3517,-38.5033,-0.6028
15275.601920,254.593365,4.243223,468.5455,469.6926,24.403,28.1612,-9999,-59994.03,-9999,510.5387,534.5078,522.3005,-0.04,-0.2004,-0.3589,-39.3388,-0.6106
15282.012160,254.700203,4.245003,468.4047,469.5172,24.3578,28.1557,-9999,-59994.03,-9999,510.3734,534.35,522.1373,-0.0455,-0.2103,-0.3687,-40.4602,-0.6218
15288.422400,254.807040,4.246784,468.2615,469.4052,24.3996,28.1493,-9999,-59994.03,-9999,510.2403,534.192,521.9738,-0.0477,-0.2132,-0.3729,-41.1367,-0.6294
15294.832640,254.913877,4.248565,468.1187,469.2554,24.3811,28.1391,-9999,-59994.03,-9999,510.0726,534.0205,521.8071,-0.0465,-0.2159,-0.3798,-41.7362,-0.6343
15301.242880,255.020715,4.250345,467.9792,469.0964,24.3601,28.1447,-9999,-59994.03,-9999,509.9071,533.8528,521.6497,-0.0535,-0.2268,-0.3887,-42.6564,-0.6419
15307.653120,255.127552,4.252126,467.8367,468.9841,24.3966,28.1396,-9999,-59994.03,-9999,509.7781,533.6966,521.4893,-0.057,-0.2357,-0.3947,-43.271,-0.6467
15314.063360,255.234389,4.253906,467.7005,468.8209,24.3673,28.1352,-9999,-59994.03,-9999,509.606,533.5163,521.3233,-0.0521,-0.231,-0.3921,-43.1529,-0.6528
15320.473600,255.341227,4.255687,467.5605,468.6762,24.3599,28.1306,-9999,-59994.03,-9999,509.4468,533.3456,521.1516,-0.0478,-0.2265,-0.3857,-43.0681,-0.6538
15326.883840,255.448064,4.257468,467.4187,468.5652,24.3954,28.1214,-9999,-59994.03,-9999,509.3104,533.1769,520.9819,-0.046,-0.224,-0.3809,-42.4114,-0.6466
15333.294080,255.554901,4.259248,467.2766,468.3931,24.355,28.124,-9999,-59994.03,-9999,509.1289,533.0121,520.8209,-0.0467,-0.223,-0.377,-41.9423,-0.6425
15339.704320,255.661739,4.261029,467.1399,468.2564,24.3613,28.1281,-9999,-59994.03,-9999,508.9828,532.8401,520.6611,-0.0433,-0.2173,-0.3705,-41.1771,-0.6381
15346.114560,255.768576,4.262810,467.0015,468.1421,24.3938,28.124,-9999,-59994.03,-9999,508.846,532.6779,520.5034,-0.0424,-0.2117,-0.3648,-40.4172,-0.6302
15352.524800,255.875413,4.264590,466.8589,467.9746,24.3543,28.1217,-9999,-59994.03,-9999,508.6747,532.5114,520.3463,-0.0435,-0.2105,-0.3619,-39.8952,-0.6252
15358.935040,255.982251,4.266371,466.7206,467.8316,24.3557,28.1175,-9999,-59994.03,-9999,508.5232,532.3481,520.189,-0.0445,-0.2102,-0.3593,-39.7767,-0.6263
15365.345280,256.089088,4.268151,466.58,467.7171,24.3887,28.1083,-9999,-59994.03,-9999,508.3876,532.1849,520.0317,-0.0471,-0.2121,-0.3646,-40.2467,-0.6279
15371.755520,256.195925,4.269932,466.4409,467.573,24.379,28.1104,-9999,-59994.03,-9999,508.2348,532.0229,519.8694,-0.0472,-0.2131,-0.3663,-40.3083,-0.6273
15378.165760,256.302763,4.271713,466.2962,467.4068,24.3451,28.1024,-9999,-59994.03,-9999,508.0056,531.8502,519.7058,-0.0438,-0.2078,-0.3591,-39.6163,-0.6206
15384.576000,256.409600,4.273493,466.1589,467.2697,24.3396,28.0989,-9999,-59994.03,-9999,507.8462,531.6915,519.5389,-0.0396,-0.2019,-0.3504,-38.996,-0.6127
15390.986240,256.516437,4.275274,466.0161,467.1429,24.361,28.0945,-9999,-59994.03,-9999,507.7041,531.518,519.3766,-0.035,-0.1968,-0.3448,-38.3453,-0.6032
15397.396480,256.623275,4.277055,465.8757,467.0205,24.382,28.0902,-9999,-59994.03,-9999,507.5724,531.3508,519.2187,-0.0362,-0.1964,-0.3404,-37.5999,-0.5992
15403.806720,256.730112,4.278835,465.738,466.8712,24.3645,28.0869,-9999,-59994.03,-9999,507.4161,531.1963,519.0623,-0.0367,-0.1911,-0.3357,-37.1768,-0.5952
15410.216960,256.836949,4.280616,465.6,466.7074,24.3345,28.0819,-9999,-59994.03,-9999,507.2463,531.0249,518.8989,-0.0346,-0.1864,-0.3326,-37.0122,-0.5916
15416.627200,256.943787,4.282396,465.4625,466.5721,24.3403,28.0856,-9999,-59994.03,-9999,507.0963,530.8636,518.7359,-0.0376,-0.1855,-0.3315,-36.8244,-0.5885
15423.037440,257.050624,4.284177,465.3248,466.4567,24.3707,28.081,-9999,-59994.03,-9999,506.9636,530.704,518.5773,-0.0385,-0.1874,-0.3291,-36.4857,-0.5844
15429.447680,257.157461,4.285958,465.1813,466.3121,24.3645,28.0734,-9999,-59994.03,-9999,506.808,530.5314,518.4117,-0.0399,-0.1889,-0.3279,-36.4746,-0.5856
15435.857920,257.264299,4.287738,465.0408,466.1409,24.3236,28.0649,-9999,-59994.03,-9999,506.6363,530.3734,518.2496,-0.0382,-0.1879,-0.3271,-36.4434,-0.5834
15442.268160,257.371136,4.289519,464.9024,466.02,24.3465,28.0644,-9999,-59994.03,-9999,506.4955,530.2074,518.0903,-0.039,-0.1883,-0.3268,-36.3844,-0.5815
15448.678400,257.477973,4.291300,464.7611,465.8983,24.3661,28.0708,-9999,-59994.03,-9999,506.3516,530.0413,517.9328,-0.0382,-0.186,-0.3274,-35.9706,-0.578
15455.088640,257.584811,4.293080,464.6234,465.7246,24.3204,28.0573,-9999,-59994.03,-9999,506.1814,529.8785,517.7728,-0.0385,-0.1858,-0.3262,-35.7313,-0.5776
15461.498880,257.691648,4.294861,464.4799,465.6136,24.3661,28.052,-9999,-59994.03,-9999,506.055,529.7184,517.609,-0.035,-0.1854,-0.3256,-35.9392,-0.5745
15467.909120,257.798485,4.296641,464.3398,465.4535,24.3262,28.0485,-9999,-59994.03,-9999,505.8859,529.5567,517.4497,-0.0348,-0.1881,-0.3313,-35.9649,-0.5701
15474.319360,257.905323,4.298422,464.2005,465.33,24.3585,28.0428,-9999,-59994.03,-9999,505.7603,529.3908,517.2988,-0.0377,-0.192,-0.3337,-35.8534,-0.5699
15480.729600,258.012160,4.300203,464.0621,465.1787,24.3382,28.0393,-9999,-59994.03,-9999,505.6013,529.2283,517.1403,-0.036,-0.1906,-0.3305,-35.4713,-0.571
15487.139840,258.118997,4.301983,463.9207,465.0306,24.3252,28.0352,-9999,-59994.03,-9999,505.4513,529.0666,516.9876,-0.0344,-0.1894,-0.3321,-35.5749,-0.5674
15493.550080,258.225835,4.303764,463.7823,464.922,24.3613,28.0251,-9999,-59994.03,-9999,505.3251,528.8996,516.8288,-0.0361,-0.1936,-0.3352,-35.5334,-0.5634
15499.960320,258.332672,4.305545,463.6432,464.7766,24.3435,28.0163,-9999,-59994.03,-9999,505.1531,528.7258,516.6559,-0.0394,-0.1933,-0.3376,-36.2226,-0.5715
15506.370560,258.439509,4.307325,463.5033,464.6174,24.3146,28.009,-9999,-59994.03,-9999,504.9844,528.573,516.4995,-0.0406,-0.1988,-0.3449,-37.1322,-0.579
15512.780800,258.546347,4.309106,463.3633,464.4889,24.328,28.0092,-9999,-59994.03,-9999,504.8389,528.406,516.334,-0.0364,-0.1957,-0.342,-36.5632,-0.5731
15519.191040,258.653184,4.310886,463.2227,464.3733,24.3569,28.0062,-9999,-59994.03,-9999,504.707,528.2431,516.1708,-0.0341,-0.1938,-0.3425,-36.4342,-0.5735
15525.601280,258.760021,4.312667,463.0883,464.2246,24.3453,28.0067,-9999,-59994.03,-9999,504.5519,528.0842,516.0216,-0.0387,-0.1991,-0.3487,-37.3991,-0.5831
15532.011520,258.866859,4.314448,462.9496,464.0632,24.3137,28.006,-9999,-59994.03,-9999,504.3845,527.9148,515.8553,-0.0432,-0.2066,-0.3529,-38.0224,-0.5898
15538.421760,258.973696,4.316228,462.8137,463.9322,24.3206,27.9998,-9999,-59994.03,-9999,504.232,527.7399,515.6888,-0.0476,-0.2133,-0.3585,-38.6191,-0.5968
15544.832000,259.080533,4.318009,462.6764,463.819,24.3553,28.003,-9999,-59994.03,-9999,504.0857,527.5556,515.5159,-0.0456,-0.2152,-0.3633,-38.9908,-0.5985
15551.242240,259.187371,4.319790,462.536,463.6765,24.3493,27.9929,-9999,-59994.03,-9999,503.9292,527.3875,515.3555,-0.0407,-0.2091,-0.3623,-39.0903,-0.6014
15557.652480,259.294208,4.321570,462.3991,463.5104,24.3109,28.0007,-9999,-59994.03,-9999,503.7581,527.2322,515.1986,-0.0356,-0.2008,-0.3603,-39.6243,-0.6087
15564.062720,259.401045,4.323351,462.26,463.3843,24.3262,27.9979,-9999,-59994.03,-9999,503.6152,527.0681,515.032,-0.0367,-0.2024,-0.3609,-40.0738,-0.6141
15570.472960,259.507883,4.325131,462.1269,463.2652,24.3606,27.9984,-9999,-59994.03,-9999,503.4743,526.9166,514.8769,-0.0406,-0.2078,-0.365,-40.6898,-0.6211
15576.883200,259.614720,4.326912,461.9885,463.1099,24.3377,27.9952,-9999,-59994.03,-9999,503.3192,526.769,514.7227,-0.0429,-0.2105,-0.3667,-40.5667,-0.6235
15583.293440,259.721557,4.328693,461.8468,462.9439,24.3068,27.9906,-9999,-59994.03,-9999,503.1454,526.6214,514.5696,-0.0411,-0.2086,-0.3593,-39.7141,-0.6177
15589.703680,259.828395,4.330473,461.7051,462.82,24.3276,27.9968,-9999,-59994.03,-9999,503.0034,526.4509,514.4027,-0.0389,-0.203,-0.3515,-39.0069,-0.6126
15596.113920,259.935232,4.332254,461.5645,462.6971,24.3523,27.9885,-9999,-59994.03,-9999,502.7928,526.2935,514.2399,-0.0392,-0.2021,-0.3484,-38.5534,-0.6085
15602.524160,260.042069,4.334034,461.4241,462.544,24.3336,27.9864,-9999,-59994.03,-9999,502.631,526.1362,514.0829,-0.0412,-0.202,-0.3473,-37.9726,-0.6031
15608.934400,260.148907,4.335815,461.2868,462.384,24.3077,28.003,-9999,-59994.03,-9999,502.5224,525.9823,513.9282,-0.0415,-0.2048,-0.35,-37.8269,-0.599
15615.344640,260.255744,4.337596,461.1471,462.2661,24.3384,27.9986,-9999,-59994.03,-9999,502.3843,525.8146,513.7665,-0.0407,-0.2043,-0.3498,-37.4855,-0.597
15621.754880,260.362581,4.339376,461.0026,462.1363,24.3529,27.991,-9999,-59994.03,-9999,502.173,525.6473,513.6002,-0.0411,-0.2061,-0.3493,-37.0739,-0.5909
15628.165120,260.469419,4.341157,460.8609,461.9672,24.3137,27.9899,-9999,-59994.03,-9999,501.995,525.4902,513.4412,-0.0397,-0.2058,-0.3491,-36.9484,-0.5864
15634.575360,260.576256,4.342938,460.7192,461.8323,24.3296,28.0035,-9999,-59994.03,-9999,501.8486,525.3382,513.2821,-0.0369,-0.2014,-0.3462,-36.8169,-0.581
15640.985600,260.683093,4.344718,460.5777,461.7165,24.3636,28.0067,-9999,-59994.03,-9999,501.7119,525.1779,513.1193,-0.0379,-0.2012,-0.3438,-36.5771,-0.5782
15647.395840,260.789931,4.346499,460.4371,461.5479,24.3278,28.0117,-9999,-59994.03,-9999,501.6012,525.0207,512.9639,-0.0419,-0.2082,-0.3483,-36.9404,-0.5809
15653.806080,260.896768,4.348279,460.2996,461.4151,24.3403,28.0184,-9999,-59994.03,-9999,501.4478,524.8438,512.7929,-0.0457,-0.2163,-0.3569,-37.649,-0.5855
15660.216320,261.003605,4.350060,460.1588,461.2999,24.3698,28.023,-9999,-59994.03,-9999,501.2992,524.6202,512.5748,-0.0503,-0.2255,-0.3706,-38.9589,-0.598
15666.626560,261.110443,4.351841,460.0245,461.1328,24.3296,28.0311,-9999,-59994.03,-9999,501.1247,524.4584,512.4196,-0.0487,-0.2291,-0.3757,-39.7434,-0.6083
15673.036800,261.217280,4.353621,459.8909,461.0266,24.3795,28.0462,-9999,-59994.03,-9999,500.995,524.2939,512.2666,-0.0462,-0.2268,-0.3751,-39.8003,-0.6116
15679.447040,261.324117,4.355402,459.7564,460.874,24.3518,28.0527,-9999,-59994.03,-9999,500.8288,524.1462,512.1223,-0.0463,-0.2276,-0.3802,-40.4775,-0.6164
15685.857280,261.430955,4.357183,459.6189,460.7354,24.3684,28.0561,-9999,-59994.03,-9999,500.6835,523.9708,511.9544,-0.0476,-0.2307,-0.3857,-41.1398,-0.6169
15692.267520,261.537792,4.358963,459.4805,460.6055,24.3767,28.0649,-9999,-59994.03,-9999,500.5267,523.8206,511.7924,-0.0492,-0.2316,-0.3884,-41.3731,-0.6193
15698.677760,261.644629,4.360744,459.3467,460.4487,24.3599,28.0713,-9999,-59994.03,-9999,500.3711,523.6784,511.6414,-0.0439,-0.2258,-0.3832,-41.0703,-0.6179
15705.088000,261.751467,4.362524,459.2092,460.3401,24.4028,28.0773,-9999,-59994.03,-9999,500.2273,523.5278,511.4903,-0.0435,-0.2232,-0.3782,-40.9536,-0.617
15711.498240,261.858304,4.364305,459.0692,460.1664,24.3529,28.0791,-9999,-59994.03,-9999,500.053,523.3672,511.3279,-0.0397,-0.2156,-0.3704,-40.5615,-0.6137
15717.908480,261.965141,4.366086,458.9343,460.0606,24.4046,28.0955,-9999,-59994.03,-9999,499.9643,523.2032,511.1832,-0.038,-0.2133,-0.3665,-39.6751,-0.6078
15724.318720,262.071979,4.367866,458.7941,459.8972,24.3656,28.103,-9999,-59994.03,-9999,499.781,523.0342,511.0247,-0.038,-0.21,-0.3631,-39.3173,-0.6074
15730.728960,262.178816,4.369647,458.6544,459.7809,24.4088,28.1106,-9999,-59994.03,-9999,499.6584,522.8743,510.8638,-0.0379,-0.2058,-0.3614,-39.4833,-0.6078
15737.139200,262.285653,4.371428,458.523,459.6215,24.3749,28.1175,-9999,-59994.03,-9999,499.4773,522.7048,510.6963,-0.0359,-0.199,-0.3567,-39.0534,-0.6034
15743.549440,262.392491,4.373208,458.38,459.4998,24.4118,28.1196,-9999,-59994.03,-9999,499.3501,522.5535,510.5522,-0.0371,-0.1974,-0.3511,-38.324,-0.5991
15749.959680,262.499328,4.374989,458.2405,459.3394,24.3795,28.1196,-9999,-59994.03,-9999,499.1674,522.3871,510.3847,-0.0394,-0.198,-0.3454,-37.61,-0.5957
15756.369920,262.606165,4.376769,458.0992,459.2223,24.4155,28.1182,-9999,-59994.03,-9999,499.0443,522.2075,510.2236,-0.0395,-0.2,-0.3481,-37.9409,-0.5987
15762.780160,262.713003,4.378550,457.961,459.0628,24.3797,28.1187,-9999,-59994.03,-9999,498.8653,522.0262,510.0522,-0.0422,-0.2057,-0.3561,-38.4917,-0.6016
15769.190400,262.819840,4.380331,457.8259,458.9445,24.4162,28.118,-9999,-59994.03,-9999,498.7363,521.8633,509.8939,-0.0427,-0.2091,-0.3613,-38.7268,-0.6042
15775.600640,262.926677,4.382111,457.6859,458.8018,24.4035,28.1224,-9999,-59994.03,-9999,498.572,521.6968,509.7288,-0.0417,-0.2114,-0.364,-39.0756,-0.6065
15782.010880,263.033515,4.383892,457.5446,458.6511,24.3917,28.1212,-9999,-59994.03,-9999,498.4232,521.5313,509.5678,-0.0434,-0.2113,-0.3683,-39.7568,-0.6134
15788.421120,263.140352,4.385673,457.4065,458.5409,24.4245,28.1168,-9999,-59994.03,-9999,498.2814,521.3699,509.4065,-0.0428,-0.2141,-0.3698,-40.1943,-0.62
15794.831360,263.247189,4.387453,457.2667,458.3705,24.3841,28.1219,-9999,-59994.03,-9999,498.1121,521.2083,509.2418,-0.0463,-0.2175,-0.3701,-40.5606,-0.6254
15801.241600,263.354027,4.389234,457.1292,458.2704,24.4319,28.1132,-9999,-59994.03,-9999,497.98,521.0405,509.0815,-0.0462,-0.2194,-0.3725,-41.0793,-0.6314
15807.651840,263.460864,4.391014,456.991,458.0913,24.3841,28.112,-9999,-59994.03,-9999,497.8122,520.8793,508.9236,-0.0454,-0.2216,-0.3777,-41.3627,-0.6332
15814.062080,263.567701,4.392795,456.8526,457.9912,24.4335,28.1129,-9999,-59994.03,-9999,497.6956,520.7109,508.7677,-0.0468,-0.2231,-0.379,-41.628,-0.6354
15820.472320,263.674539,4.394576,456.7144,457.8191,24.3786,28.1028,-9999,-59994.03,-9999,497.5149,520.5416,508.6046,-0.046,-0.2244,-0.3819,-41.9083,-0.6399
15826.882560,263.781376,4.396356,456.5807,457.7161,24.4335,28.1014,-9999,-59994.03,-9999,497.393,520.4437,508.5129,-0.0489,-0.2304,-0.3861,-42.1932,-0.6459
15833.292800,263.888213,4.398137,456.4401,457.5444,24.3876,28.098,-9999,-59994.03,-9999,497.2165,520.2748,508.3498,-0.048,-0.2299,-0.3864,-42.6651,-0.6509
15839.703040,263.995051,4.399918,456.3033,457.4294,24.4176,28.1028,-9999,-59994.03,-9999,497.0913,520.1075,508.1991,-0.0466,-0.2277,-0.3913,-43.0305,-0.654
15846.113280,264.101888,4.401698,456.1617,457.2917,24.4134,28.1056,-9999,-59994.03,-9999,496.9424,519.9465,508.0485,-0.0471,-0.2313,-0.399,-43.5712,-0.6599
15852.523520,264.208725,4.403479,456.0273,457.1313,24.3804,28.0987,-9999,-59994.03,-9999,496.7885,519.7831,507.8989,-0.0487,-0.2367,-0.4044,-44.109,-0.6656
15858.933760,264.315563,4.405259,455.8897,457.0157,24.4129,28.0973,-9999,-59994.03,-9999,496.6552,519.6202,507.7392,-0.0486,-0.2357,-0.4007,-43.6172,-0.6628
15865.344000,264.422400,4.407040,455.7515,456.8917,24.4289,28.0918,-9999,-59994.03,-9999,496.5071,519.4596,507.576,-0.0484,-0.2319,-0.3949,-43.1413,-0.6586
15871.754240,264.529237,4.408821,455.6146,456.7345,24.4039,28.0941,-9999,-59994.03,-9999,496.3473,519.3069,507.4186,-0.0458,-0.2238,-0.3901,-42.6887,-0.6553
15878.164480,264.636075,4.410601,455.4749,456.5833,24.3836,28.0874,-9999,-59994.03,-9999,496.183,519.1446,507.2574,-0.043,-0.219,-0.3835,-41.9627,-0.6512
15884.574720,264.742912,4.412382,455.3393,456.4754,24.4231,28.0881,-9999,-59994.03,-9999,496.0557,518.9821,507.0942,-0.0416,-0.2174,-0.3797,-41.5862,-0.6474
15890.984960,264.849749,4.414162,455.2029,456.3225,24.3977,28.0865,-9999,-59994.03,-9999,495.8908,518.8176,506.9341,-0.0435,-0.22,-0.382,-41.8379,-0.6501
15897.395200,264.956587,4.415943,455.0646,456.1779,24.3843,28.0964,-9999,-59994.03,-9999,495.737,518.6686,506.7819,-0.0425,-0.2172,-0.3789,-41.8068,-0.6488
15903.805440,265.063424,4.417724,454.929,456.073,24.4273,28.1003,-9999,-59994.03,-9999,495.6032,518.4993,506.6183,-0.0417,-0.2135,-0.3767,-41.6582,-0.6473
15910.215680,265.170261,4.419504,454.7935,455.9099,24.3901,28.1012,-9999,-59994.03,-9999,495.4433,518.3413,506.4625,-0.0381,-0.2115,-0.3731,-41.2902,-0.6469
15916.625920,265.277099,4.421285,454.6566,455.7651,24.3795,28.1014,-9999,-59994.03,-9999,495.2952,518.1812,506.3109,-0.038,-0.2084,-0.3681,-41.1631,-0.6431
15923.036160,265.383936,4.423066,454.5212,455.6549,24.4164,28.0966,-9999,-59994.03,-9999,495.1699,518.0261,506.1565,-0.0418,-0.2107,-0.3691,-41.346,-0.6432
15929.446400,265.490773,4.424846,454.3834,455.5239,24.4196,28.0959,-9999,-59994.03,-9999,495.0318,517.8611,505.9973,-0.0486,-0.2191,-0.3767,-41.9589,-0.6487
15935.856640,265.597611,4.426627,454.2476,455.3581,24.3841,28.0902,-9999,-59994.03,-9999,494.8579,517.7086,505.8444,-0.0499,-0.2248,-0.3842,-42.4058,-0.6535
15942.266880,265.704448,4.428407,454.114,455.2179,24.3774,28.0869,-9999,-59994.03,-9999,494.7117,517.5465,505.6869,-0.0513,-0.2277,-0.3864,-42.3498,-0.6508
15948.677120,265.811285,4.430188,453.974,455.108,24.4095,28.0874,-9999,-59994.03,-9999,494.5764,517.3848,505.5316,-0.0459,-0.2225,-0.3792,-41.5675,-0.644
15955.087360,265.918123,4.431969,453.8358,454.9746,24.4129,28.0757,-9999,-59994.03,-9999,494.4319,517.2264,505.3729,-0.0417,-0.216,-0.3726,-40.9777,-0.6379
15961.497600,266.024960,4.433749,453.7031,454.8213,24.3841,28.0842,-9999,-59994.03,-9999,494.2767,517.0693,505.2227,-0.0422,-0.2109,-0.3679,-40.0532,-0.6285
15967.907840,266.131797,4.435530,453.5638,454.6751,24.3705,28.0798,-9999,-59994.03,-9999,494.1234,516.9063,505.0697,-0.0407,-0.2078,-0.3625,-39.4243,-0.6192
15974.318080,266.238635,4.437311,453.4297,454.5661,24.4056,28.0704,-9999,-59994.03,-9999,493.9953,516.7527,504.912,-0.0388,-0.2049,-0.3593,-39.2809,-0.617
15980.728320,266.345472,4.439091,453.2926,454.4228,24.3936,28.0603,-9999,-59994.03,-9999,493.8405,516.5873,504.7516,-0.0394,-0.2044,-0.3572,-39.1661,-0.6165
15987.138560,266.452309,4.440872,453.1548,454.2605,24.3557,28.0531,-9999,-59994.03,-9999,493.6805,516.4308,504.5983,-0.0384,-0.2002,-0.3568,-39.0749,-0.6118
15993.548800,266.559147,4.442652,453.0216,454.1416,24.3839,28.0451,-9999,-59994.03,-9999,493.5572,516.272,504.4493,-0.0361,-0.1966,-0.3532,-38.6491,-0.608
15999.959040,266.665984,4.444433,452.8862,454.0213,24.3996,28.0407,-9999,-59994.03,-9999,493.4109,516.106,504.2836,-0.0382,-0.1976,-0.3523,-38.6691,-0.611
16006.369280,266.772821,4.446214,452.7458,453.8577,24.3626,28.035,-9999,-59994.03,-9999,493.253,515.9574,504.1344,-0.0393,-0.2001,-0.3519,-38.3694,-0.6102
16012.779520,266.879659,4.447994,452.6126,453.7173,24.3527,28.0246,-9999,-59994.03,-9999,493.1017,515.7983,503.99,-0.0397,-0.2001,-0.3504,-38.252,-0.6095
16019.189760,266.986496,4.449775,452.4786,453.606,24.3869,28.0152,-9999,-59994.03,-9999,492.9816,515.6445,503.8325,-0.0392,-0.2025,-0.3544,-38.6091,-0.6133
16025.600000,267.093333,4.451556,452.3364,453.4673,24.3843,28.0062,-9999,-59994.03,-9999,492.8333,515.4998,503.6901,-0.0419,-0.2105,-0.3646,-39.6675,-0.6184
16032.010240,267.200171,4.453336,452.2054,453.3085,24.346,27.9984,-9999,-59994.03,-9999,492.6717,515.3451,503.5354,-0.0478,-0.2206,-0.3743,-40.4935,-0.6239
16038.420480,267.307008,4.455117,452.0687,453.1789,24.3506,27.9947,-9999,-59994.03,-9999,492.5356,515.1882,503.3846,-0.0498,-0.2245,-0.3783,-40.7292,-0.6234
16044.830720,267.413845,4.456897,451.9344,453.0682,24.3876,27.9899,-9999,-59994.03,-9999,492.4066,515.0326,503.2299,-0.0454,-0.2251,-0.379,-40.9399,-0.6262
16051.240960,267.520683,4.458678,451.7984,452.9311,24.3834,27.9807,-9999,-59994.03,-9999,492.2703,514.8757,503.071,-0.0441,-0.2257,-0.3805,-41.349,-0.6313
16057.651200,267.627520,4.460459,451.6667,452.7797,24.3631,27.9729,-9999,-59994.03,-9999,492.12,514.7151,502.9205,-0.0435,-0.2292,-0.3867,-41.9563,-0.6361
16064.061440,267.734357,4.462239,451.5349,452.6334,24.3396,27.9676,-9999,-59994.03,-9999,491.9716,514.547,502.7658,-0.0414,-0.2234,-0.387,-42.0035,-0.6376
16070.471680,267.841195,4.464020,451.4012,452.5015,24.3451,27.9648,-9999,-59994.03,-9999,491.8207,514.3765,502.5968,-0.0417,-0.2161,-0.3794,-41.4298,-0.6363
16076.881920,267.948032,4.465801,451.2693,452.3819,24.3564,27.9556,-9999,-59994.03,-9999,491.6833,514.2084,502.432,-0.0418,-0.2116,-0.3735,-41.0191,-0.635
16083.292160,268.054869,4.467581,451.1331,452.2599,24.3783,27.9464,-9999,-59994.03,-9999,491.5442,514.0552,502.2781,-0.0393,-0.2102,-0.3743,-41.1494,-0.6357
16089.702400,268.161707,4.469362,450.9957,452.1217,24.3864,27.9453,-9999,-59994.03,-9999,491.4065,513.8887,502.1223,-0.04,-0.2112,-0.3725,-40.7682,-0.6336
16096.112640,268.268544,4.471142,450.8645,451.9742,24.3659,27.9425,-9999,-59994.03,-9999,491.2652,513.7226,501.9696,-0.0425,-0.2115,-0.3675,-40.0091,-0.6294
16102.522880,268.375381,4.472923,450.7298,451.8266,24.3409,27.9296,-9999,-59994.03,-9999,491.1041,513.5587,501.8047,-0.044,-0.2138,-0.3672,-39.8749,-0.6268
16108.933120,268.482219,4.474704,450.599,451.6921,24.3403,27.9292,-9999,-59994.03,-9999,490.9534,513.4048,501.6505,-0.0421,-0.2136,-0.3655,-39.6222,-0.6184
16115.343360,268.589056,4.476484,450.4642,451.5751,24.3693,27.9319,-9999,-59994.03,-9999,490.8236,513.2645,501.5047,-0.0377,-0.2066,-0.3577,-39.0669,-0.6156
16121.753600,268.695893,4.478265,450.3299,451.4533,24.3836,27.9211,-9999,-59994.03,-9999,490.6863,513.1063,501.348,-0.0354,-0.2012,-0.3544,-39.2266,-0.6174
16128.163840,268.802731,4.480046,450.1937,451.3033,24.3603,27.9137,-9999,-59994.03,-9999,490.5225,512.9373,501.1882,-0.0356,-0.1984,-0.3521,-39.0605,-0.6152
16134.574080,268.909568,4.481826,450.06,451.1499,24.3336,27.9029,-9999,-59994.03,-9999,490.3623,512.783,501.0323,-0.037,-0.1982,-0.3517,-39.2107,-0.6122
16140.984320,269.016405,4.483607,449.9264,451.022,24.3363,27.9041,-9999,-59994.03,-9999,490.222,512.6288,500.8754,-0.037,-0.1974,-0.3521,-39.0896,-0.6158
16147.394560,269.123243,4.485387,449.7903,450.9072,24.3659,27.8995,-9999,-59994.03,-9999,490.0806,512.4713,500.7182,-0.0405,-0.1995,-0.3532,-39.3763,-0.62
